Data,TempMax,Temp Min,Avg,Td Avg(C),Wilgotność (%),Wiatr kierunek,Wiatr prędkość,Wiatr porywy,Ciśnieni(Hp),opad(mm),snow(cm)
29.01.2013,2.5,-2,0.3,-0.3,96.6,S,3.9,0,1012.9,2.0,23.0
28.01.2013,-2,-14.5,-9,-9.8,91,SE,6.5,0,1012.6,0.7,24.0
27.01.2013,-10.4,-15.6,-13.2,-15,87,SE,10.7,0,1016.1,0.0,25.0
26.01.2013,-7.4,-13.2,-9.6,-12.6,80.1,ESE,12.6,0,1023.1,0.0,26.0
25.01.2013,-5.6,-9.6,-7,-8.5,89.6,NE,11.3,0,1020.3,0.2,27.0
24.01.2013,-6.1,-9,-7.6,-8.9,89.7,ENE,1.2,0,1013.3,2.2,26.0
23.01.2013,-7.4,-9.8,-8.7,-10.9,83.8,ENE,7.5,0,1010.8,1.5,24.0
22.01.2013,-6.9,-9.5,-8.5,-10.8,83.5,NE,17.5,43.2,1007.4,2.3,22.0
21.01.2013,-6.9,-10.5,-9,-11.4,83.2,NE,14.9,43.2,1005.8,0.4,16.0
20.01.2013,-6.6,-9.2,-8.3,-10.3,85.1,W,3.5,0,1003.9,0.0,16.0
19.01.2013,-7.4,-9.6,-8.9,-10.8,86.5,NE,15.9,0,1007.5,2.1,12.0
18.01.2013,-5.8,-7.4,-6.4,-8.3,86.3,NNE,14.9,0,1014.5,0.2,11.0
17.01.2013,-1.4,-6,-3.9,-5.6,89,N,20.1,39.6,1009.7,0.0,12.0
16.01.2013,-1.1,-3.4,-2.1,-2.6,96,NNE,12.7,0,1008.8,1.5,13.0
15.01.2013,-3.1,-4.6,-4,-4.8,93.8,SE,6.8,0,1014.3,5.0,14.0
14.01.2013,-3.2,-11.6,-6.7,-8.8,85.7,E,17.7,43.2,1023.7,0.0,6.0
13.01.2013,-4.8,-10.8,-7.5,-8.6,91.6,E,4.8,0,1020.8,0.3,7.0
12.01.2013,-0.9,-7.5,-4.7,-6.5,88.6,W,13.4,46.8,1010.6,1.7,3.0
11.01.2013,0.6,-1.4,-0.5,-3.3,82,W,20.9,46.8,1003.1,0.1,1.0
10.01.2013,2.9,-3.3,0,-0.8,93.9,SW,13.7,50.4,1004.1,7.0,4.0
09.01.2013,-2.1,-5.5,-3.6,-5,90.3,SSE,4.1,0,1021.4,1.0,1.0
08.01.2013,-2.6,-4.1,-3.2,-8.5,67.1,SSE,5.3,0,1027.5,0.0,0.0
07.01.2013,-0.1,-3.3,-2.1,-7.4,67.5,N,13.1,0,1026.2,0.1,0.0
06.01.2013,0.9,-2.2,-0.2,-2.6,84.4,NW,15.2,0,1020.7,0.0,0.0
05.01.2013,4.7,0.9,2.9,0,81.9,NW,23.1,54,1016.8,0.0,0.0
04.01.2013,7.7,4.4,5.9,2.4,78.5,W,28.1,61.2,1015.5,0.4,0.0
03.01.2013,6.1,2.3,3.7,1.3,84.3,WSW,16.3,46.8,1019.9,2.0,0.0
02.01.2013,4.9,-1.2,2.6,-1.2,76.4,SW,6,36,1014.3,0.0,0.0
01.01.2013,7,-0.3,2.6,-2.6,69.6,SSE,8.2,0,1010.8,0.0,0.0
31.12.2012,7.1,2.4,4.3,-0.5,71.2,SW,10.8,32.4,1017.8,0.0,0.0
30.12.2012,5.2,-4.8,0.1,-6.7,60.4,S,6.2,28.8,1019.2,0.0,0.0
29.12.2012,1.2,-7.4,-2.9,-6.3,79,S,5.4,28.8,1028.8,0.0,0.0
28.12.2012,5.7,-1.8,2.3,-2.2,73.4,W,16.7,46.8,1016.1,0.0,0.0
27.12.2012,6.2,1.9,4.8,2.4,85,SW,9.9,39.6,1006.9,1.6,0.0
26.12.2012,8.2,2.4,5.6,2.1,78.7,SSW,6.5,25.2,1007.3,0.0,3.0
25.12.2012,5.4,1.5,3.1,1.6,89.6,SSE,9.3,0,1006.2,0.0,8.0
24.12.2012,3.7,-8.9,-3.5,-3.9,94.1,SE,11.9,43.2,1011.8,2.0,11.0
23.12.2012,-8.9,-16.1,-12.4,-14.1,87.3,ESE,15.2,0,1022.7,0.0,10.0
22.12.2012,-7.8,-12.7,-10.5,-13.1,81,E,7.7,0,1025.4,0.0,10.0
21.12.2012,-10.3,-13.9,-12.5,-14.3,86.2,ENE,11.4,0,1023.5,0.0,10.0
20.12.2012,-5.9,-13.1,-9.8,-12,85.6,E,11.6,0,1029.4,0.0,13.0
19.12.2012,-4.2,-5.9,-4.8,-5.8,93.3,ESE,12.6,0,1024.5,0.0,14.0
18.12.2012,-0.9,-4.3,-2.9,-3.8,94.1,ESE,16.5,0,1015.2,8.2,15.0
17.12.2012,1.3,-0.9,0.2,0,98.7,ESE,16.2,0,1012.6,3.0,2.0
16.12.2012,2.3,-0.3,0.8,0.8,99,SE,9.9,0,1010.2,10.0,4.0
15.12.2012,0.9,-4.7,-1.5,-3.6,83,ESE,21.1,39.6,1013.2,0.8,5.0
14.12.2012,-4.4,-11.9,-8.8,-10.9,88.7,ESE,12.5,0,1021.8,0.0,6.0
13.12.2012,-2.8,-9.3,-4.7,-6.2,90.5,W,12.3,0,1019.2,0.0,7.0
12.12.2012,-2.3,-10.6,-5.4,-5.9,95.3,WNW,4.7,0,1017.9,0.0,8.0
11.12.2012,-3.9,-6.3,-5.6,-6.8,90.8,ESE,2.7,0,1013,0.9,7.0
10.12.2012,-6,-8.8,-6.9,-7.5,94.9,ESE,9.2,0,1011,0.2,6.0
09.12.2012,-7.8,-12.9,-10.4,-11.2,93.7,SE,6.5,0,1021.6,0.0,6.0
08.12.2012,-3.9,-10,-6.4,-7.1,96.1,W,5.6,0,1018,1.0,6.0
07.12.2012,-2.6,-5.1,-4,-4.9,92.8,WNW,6.1,0,1011.1,2.7,1.0
06.12.2012,-0.3,-5.3,-2.7,-6.2,77.9,WSW,8.1,32.4,1006.2,0.0,0.0
05.12.2012,2,-0.8,0.3,-1.6,86.9,SSW,10.2,32.4,997.9,0.0,1.0
04.12.2012,-0.5,-1.6,-1,-3.2,85.7,S,9.3,0,1003.9,0.0,1.0
03.12.2012,0,-1.4,-0.5,-1.6,92.8,NW,11.1,0,1009.8,0.6,1.0
02.12.2012,-0.1,-5,-2.3,-3.3,92.6,SE,6.2,0,1014.9,0.0,0.0
01.12.2012,2.9,-2.1,1,-0.8,88.7,WSW,7.7,28.8,1011.9,2.0,0.0
30.11.2012,9.2,2.3,5.1,2.8,86.2,WSW,13.4,43.2,995.9,1.0,0.0
29.11.2012,11.1,6.9,8.7,6.5,86.6,SE,5.5,0,993.8,1.2,0.0
28.11.2012,9.5,6.8,7.9,7.4,96.8,ESE,4.2,0,1005.3,1.0,0.0
27.11.2012,8.7,4.5,6.2,5.3,93.3,SE,6.5,0,1009.4,2.0,0.0
26.11.2012,9.7,4,7,4.6,84.9,S,6,0,1015.1,0.0,0.0
25.11.2012,6.6,5,5.8,5.3,96.6,SE,4.8,0,1020,0.0,0.0
24.11.2012,8.6,5.1,6.2,4.9,91.3,SE,6.5,0,1022.8,0.0,0.0
23.11.2012,7.5,4.5,5.6,4.7,93.5,ESE,3.6,0,1025.6,0.0,0.0
22.11.2012,6.3,3.6,4.6,2.1,84.1,SE,12.5,36,1025.1,0.0,0.0
21.11.2012,8.6,4.7,5.9,3.4,84.8,ESE,13.4,32.4,1026.2,0.0,0.0
20.11.2012,7.8,3.1,5.7,4.2,90,ESE,9.3,0,1025.7,0.0,0.0
19.11.2012,6.1,3.5,5.1,4.1,92.9,W,3.3,0,1020.6,0.0,0.0
18.11.2012,4.8,0.9,2.1,1.7,96.8,SE,11.9,0,1016.8,0.0,0.0
17.11.2012,1.6,0,0.9,0.9,100,SE,13.1,0,1022.3,0.0,0.0
16.11.2012,3.5,-0.7,0.8,0.3,96.6,SE,7.2,0,1025.8,0.0,0.0
15.11.2012,3.2,0.3,1.6,0.7,94,SSW,7.7,0,1028.8,0.0,0.0
14.11.2012,4.7,1.4,3.1,1.9,92.7,SSW,2.9,0,1036.4,0.0,0.0
13.11.2012,7.5,2.9,5.2,4,91.8,W,7.7,0,1031.2,0.0,0.0
12.11.2012,10.4,3.7,9,5.9,82.6,WSW,7.8,0,1020.1,0.0,0.0
11.11.2012,14.8,5.6,9.1,3.5,68.7,SSE,11.4,43.2,1012.9,0.0,0.0
10.11.2012,9.4,2.3,5.7,4.1,90.4,SE,10.7,36,1018.9,0.0,0.0
09.11.2012,9,6.8,7.9,5.7,86.2,WSW,10.8,32.4,1014.7,1.6,0.0
08.11.2012,9.2,6.5,8.2,4.4,76.6,WSW,17.4,46.8,1015,0.2,0.0
07.11.2012,7.6,3.7,5.2,2,80.3,WSW,17.6,50.4,1011,1.6,0.0
06.11.2012,7.4,4.5,6,3.2,82.7,WSW,16.1,54,1004.2,1.0,0.0
05.11.2012,9.6,7.3,8.7,7,89.4,SSW,12.9,0,999,13.0,0.0
04.11.2012,10.6,6.2,8.5,5.2,80.4,SSW,5.9,0,1007.8,0.2,0.0
03.11.2012,10.9,0.4,5.9,3.7,86.3,S,6.5,25.2,1007.5,0.0,0.0
02.11.2012,12.3,5.3,8.4,6.5,88.1,SSE,8,36,1001.5,1.2,0.0
01.11.2012,7.5,-0.3,3.1,0.3,82.8,ESE,18.8,46.8,1006.4,3.0,2.0
31.10.2012,6.7,-0.4,2.6,1.3,90.9,S,5.9,0,1009.1,0.6,4.0
30.10.2012,1.7,-1.3,-0.5,-1.7,91.9,ESE,5.1,0,1008.5,0.5,4.0
29.10.2012,1.8,-7.2,-1.9,-4,87,NNE,6,0,1016.5,0.0,4.0
28.10.2012,2.6,-1,0.4,-1.3,88.6,NNW,16.8,43.2,1005.6,3.0,8.0
27.10.2012,1.4,-1.6,0,-2,86.8,ENE,18,50.4,1003.2,8.0,0.0
26.10.2012,8.6,0.1,4.9,-0.9,68.9,W,18.5,50.4,1007.3,2.0,0.0
25.10.2012,10.1,4.5,7,4.3,82.4,SW,6.9,54,1011.5,1.0,0.0
24.10.2012,9.7,2.3,6.8,1.6,70.8,E,6.2,0,1024,0.0,0.0
23.10.2012,11.8,9.5,10.6,8,84.8,NNE,8.9,0,1026.7,0.0,0.0
22.10.2012,11.1,6.7,8.4,8.3,98.8,NNE,4.8,0,1024,0.0,0.0
21.10.2012,13.3,5.3,9,8.1,95.1,ESE,6.2,0,1020.9,0.0,0.0
20.10.2012,17.1,6.5,10.9,8.2,85.1,ESE,9.9,0,1021.2,0.0,0.0
19.10.2012,18.5,6.3,11.3,8.1,82.5,SE,8.3,0,1021.5,0.0,0.0
18.10.2012,17.9,4.7,9.6,6.9,84,SE,7.8,0,1021.3,0.0,0.0
17.10.2012,14,7.8,10.8,8.3,86.4,W,12.8,0,1014.3,17.0,0.0
16.10.2012,15.6,9.8,12.3,10.1,87.5,N,6.8,0,1011.2,11.0,0.0
15.10.2012,19.7,8.2,12.4,9,81.3,SE,11.1,36,1006.3,0.0,0.0
14.10.2012,15.6,2.4,8.1,6.1,87.5,SE,7.8,0,1010.5,0.0,0.0
13.10.2012,13.8,3.2,7,3.7,80.4,SSE,8.9,32.4,1014.5,0.2,0.0
12.10.2012,10.8,0.6,4.7,2.5,86.9,S,4.2,0,1016.6,0.0,0.0
11.10.2012,10.7,5,7,4,82.2,W,11.6,46.8,1012.5,1.4,0.0
10.10.2012,10.4,6.6,8.6,3,68.6,W,20.1,61.2,1008.7,0.0,0.0
09.10.2012,12.8,5.6,9.3,3.2,67.1,WSW,11.6,50.4,1008.2,0.0,0.0
08.10.2012,11.6,6,8.7,5.3,79.5,W,17.1,43.2,1013.7,0.0,0.0
07.10.2012,18.4,7.8,10.7,6.8,78.6,W,12.5,64.8,1011.3,0.6,0.0
06.10.2012,21.6,9.6,15.2,9.6,68.7,SW,14.1,54,1009.3,0.0,0.0
05.10.2012,17.5,10.2,12.8,7,69.6,WSW,16.4,57.6,1012.6,7.0,0.0
04.10.2012,20.9,5.5,13,9.5,82,SSE,6.2,28.8,1013,0.0,0.0
03.10.2012,15.5,11.5,12.8,11.7,93.3,SSE,1.4,0,1016.2,2.7,0.0
02.10.2012,17.9,9.5,13.1,10.4,84.7,WSW,5.1,0,1017.2,0.0,0.0
01.10.2012,15.7,4.1,9.2,6.8,86.2,ESE,7.8,36,1022.4,3.0,0.0
30.09.2012,16.9,10.5,13.8,8.2,71.9,W,13.4,46.8,1018.3,1.0,0.0
29.09.2012,21.2,6,13.2,7.8,73,SSE,6.2,28.8,1018.5,0.0,0.0
28.09.2012,17.1,10.8,13.8,9.7,77.8,WSW,7.7,39.6,1015.2,3.0,0.0
27.09.2012,25.9,13.3,18,12.2,70.8,SSW,12.8,54,1006.3,0.0,0.0
26.09.2012,24,7.4,14.4,10.4,79.5,SE,8.3,36,1008.6,0.0,0.0
25.09.2012,19.8,9.6,13.5,8.1,69.8,ESE,9.5,0,1005.3,0.0,0.0
24.09.2012,15.6,1.3,8.5,3.2,71.8,E,7.4,0,1011.9,0.0,0.0
23.09.2012,14.5,7.4,10.7,4.4,67.6,W,19.1,50.4,1014.4,0.0,0.0
22.09.2012,13,6.1,9.7,6.2,79.7,SE,11.4,39.6,1014.2,1.0,0.0
21.09.2012,17.7,3.6,10.1,4.5,71.9,WSW,2.7,0,1023.4,0.0,0.0
20.09.2012,13.4,9.1,11.3,7.9,81.2,WNW,9,36,1019.6,0.0,0.0
19.09.2012,21.2,11.6,15.1,11.9,82.7,WSW,10.7,39.6,1010.5,1.0,0.0
18.09.2012,24.2,9.5,16.3,10.2,69.7,SSE,7.1,32.4,1014.4,0.0,0.0
17.09.2012,21.5,11.5,16.2,9.7,68.3,SSE,6.3,0,1017.4,0.0,0.0
16.09.2012,18.5,12.7,14.8,10.2,74.5,W,10.1,0,1017.5,0.0,0.0
15.09.2012,16.6,10.9,13.5,9.3,76.1,WSW,12.6,43.2,1009.8,0.0,0.0
14.09.2012,18.4,9.7,12.9,9.2,80.7,WNW,8.7,0,1014.6,5.0,0.0
13.09.2012,15.1,10.8,12.5,11.6,95.2,NNW,15.6,0,1009.9,10.0,0.0
12.09.2012,22.4,15,18.7,12.2,67.4,SW,8,28.8,1008.5,4.0,0.0
11.09.2012,30.4,12.5,20.8,10.4,55.1,SSE,7.4,36,1015.5,0.0,0.0
10.09.2012,25.1,9,16.5,7.5,57.5,SE,10.7,36,1020.9,0.0,0.0
09.09.2012,20.4,12.8,16,8.3,64.3,WNW,11.6,36,1019.1,0.0,0.0
08.09.2012,18.7,12,14.6,10.4,78.1,W,14.4,43.2,1017.1,0.0,0.0
07.09.2012,16.7,9.7,12.8,7.7,72.5,WSW,11.7,46.8,1019.1,2.0,0.0
06.09.2012,18.6,12.6,15.7,9.5,69.1,WNW,15.6,43.2,1018.1,0.4,0.0
05.09.2012,24,10.3,16.9,11,70.9,W,6.5,0,1017.7,0.0,0.0
04.09.2012,23.5,11.9,18,11.2,67.2,WNW,8.1,0,1020.6,0.0,0.0
03.09.2012,24.5,14.4,19.4,12.1,64.2,WNW,3.2,0,1022.5,0.0,0.0
02.09.2012,22.9,13.9,17.9,12.6,74.1,NW,4.7,0,1024.8,0.0,0.0
01.09.2012,20.3,15.7,17.6,15.2,86.7,NW,9.9,0,1019.6,0.2,0.0
31.08.2012,26.1,12.5,19.6,8.7,51.4,SE,13.7,46.8,1016,0.0,0.0
30.08.2012,25.3,11.4,18.5,9.7,58.9,SE,9.8,36,1020,0.0,0.0
29.08.2012,24.7,9.5,16.9,7.8,53.3,NNE,4.5,0,1020.1,0.0,0.0
28.08.2012,20.8,7.7,14.5,8.5,76.3,W,8,0,1020.8,0.0,0.0
27.08.2012,19.3,14.9,16.9,13,78.8,W,17.3,54,1012.8,0.4,0.0
26.08.2012,21.3,15,18.2,16,88,S,4.2,0,1010.1,6.4,0.0
25.08.2012,23.9,16.9,20.1,16.5,80.6,W,6.9,32.4,1007.9,0.6,0.0
24.08.2012,25.5,10.3,18.5,10.8,63.8,ESE,6.3,0,1011.6,0.0,0.0
23.08.2012,25.2,12.9,20.1,11.6,62.2,W,12,43.2,1014,0.0,0.0
22.08.2012,28.2,17.2,22.9,16,67.3,SW,9,61.2,1012.7,0.8,0.0
21.08.2012,29.5,19.1,23.9,16.3,65.1,W,8.9,25.2,1016.6,0.2,0.0
20.08.2012,34.1,15,24.5,14.2,57.2,W,5.7,54,1016.6,0.0,0.0
19.08.2012,29.7,12.2,20.9,12.5,63.4,SW,4.2,0,1022.4,0.0,0.0
18.08.2012,23.8,12.6,18.6,12.7,71.2,WNW,5.9,0,1022.7,0.0,0.0
17.08.2012,22.1,12.5,17.4,13.1,77.1,W,6.6,0,1019.1,0.0,0.0
16.08.2012,20.7,12.4,16.3,11.9,76.6,NNW,6.6,0,1015.9,0.0,0.0
15.08.2012,18.9,14,15.7,13.2,85.2,NW,14.3,0,1012.6,0.2,0.0
14.08.2012,16.5,13.8,15,13.2,89.5,NW,20,43.2,1011.4,7.4,0.0
13.08.2012,19,10.2,14.7,10.7,77.7,N,12,0,1017.3,0.8,0.0
12.08.2012,19.5,10.2,15,8.9,68.7,NNE,13.2,32.4,1019.2,0.0,0.0
11.08.2012,17.9,11.3,14,11.3,84.3,WNW,9.8,0,1018.6,4.0,0.0
10.08.2012,21.1,11.4,16,9.5,67.1,W,15.8,46.8,1019.5,0.0,0.0
09.08.2012,20.5,10.6,15.9,11.1,74.9,W,7.7,50.4,1020.6,3.0,0.0
08.08.2012,22.2,14.3,18.7,10.7,61,W,12.2,46.8,1019.1,0.0,0.0
07.08.2012,29.5,16,21.7,14.4,67.2,W,16.2,46.8,1013.6,6.4,0.0
06.08.2012,34.6,16.9,24,17.7,70.7,SSE,8.8,32.4,1010.1,0.0,0.0
05.08.2012,29.6,15.7,22.5,15.3,67.1,ESE,9.2,36,1014.6,3.0,0.0
04.08.2012,27,17.9,21.7,16.1,73.1,W,7.4,0,1015.3,0.0,0.0
03.08.2012,32.2,19.8,24.4,16.2,63.1,SSE,12,50.4,1013.9,2.4,0.0
02.08.2012,30.8,17.3,23.8,11.9,49.4,ESE,17.3,39.6,1017.6,0.0,0.0
01.08.2012,26.8,15.8,21.6,11.6,54.8,NE,5.7,0,1018.8,0.0,0.0
31.07.2012,26.8,12.4,20.8,10.3,55.4,WNW,5.4,0,1018.4,0.0,0.0
30.07.2012,25.5,18.2,21.5,14.7,68.6,W,10.1,0,1014.4,0.6,0.0
29.07.2012,30.9,20.5,25.7,16.9,59.6,S,9.5,39.6,1008.8,0.0,0.0
28.07.2012,32.5,19.6,26.6,16.6,57.4,SSE,7.1,32.4,1010.9,0.0,0.0
27.07.2012,31,19.7,25.4,17.8,65.4,E,5.4,36,1014.2,0.0,0.0
26.07.2012,27.9,19.3,23.2,17.9,74,E,9,32.4,1014.7,7.0,0.0
25.07.2012,29.2,15.3,22.5,12.6,54.8,ESE,11.9,36,1018.8,0.0,0.0
24.07.2012,27.3,12.1,20.4,8.3,49.2,ESE,8.1,28.8,1026.3,0.0,0.0
23.07.2012,24.3,11.8,18.3,8.1,54.6,NE,5.3,0,1028.5,0.0,0.0
22.07.2012,21.7,9.2,16.1,6.8,56.9,NW,8.3,28.8,1021.6,0.0,0.0
21.07.2012,21.2,9.6,16.1,8.2,62.5,W,8.3,32.4,1015.5,0.0,0.0
20.07.2012,20.9,12.9,16.9,10,65.8,WSW,14.6,54,1009.3,1.0,0.0
19.07.2012,24.5,14.9,17.9,14.6,82.1,SW,7.1,54,1007,7.0,0.0
18.07.2012,20.6,12.8,15.9,10.9,73.6,W,14,43.2,1013.9,0.4,0.0
17.07.2012,18.1,10.6,14.3,10.7,79.5,WSW,8.3,32.4,1016.3,3.0,0.0
16.07.2012,21.1,12.8,16.4,11.1,74.3,W,13.5,50.4,1015.6,5.0,0.0
15.07.2012,23.7,14.8,19.2,11.2,62.4,WSW,10.8,36,1009.4,0.0,0.0
14.07.2012,23.8,12.9,18.5,12,68,S,9.8,36,1007.2,0.0,0.0
13.07.2012,20.9,10.9,15.5,10.3,75.9,WSW,8.7,36,1012.6,2.0,0.0
12.07.2012,24,15.5,19.3,13.8,73.7,W,7.7,57.6,1010.9,3.0,0.0
11.07.2012,28.6,17.4,22.8,14.3,63.4,S,4.9,43.2,1012.6,0.0,0.0
10.07.2012,26.7,15.1,22.4,12.3,56.5,W,6,36,1012.6,0.0,0.0
09.07.2012,27.6,17,22.6,16.4,73.6,W,11,57.6,1010.1,18.0,0.0
08.07.2012,29.4,19,23.2,17.3,71.3,W,6.2,36,1011.1,0.0,0.0
07.07.2012,32.4,19.3,25.9,16.7,58.3,SSE,5.1,25.2,1011.4,0.0,0.0
06.07.2012,33.2,21.4,26.4,18.3,62.9,ESE,10.8,39.6,1011.6,0.0,0.0
05.07.2012,30.7,18.1,24.8,18.4,68.4,ESE,6.1,0,1014.1,0.0,0.0
04.07.2012,28.5,18.7,22.9,18.6,79.3,NNW,6.9,46.8,1015.4,12.2,0.0
03.07.2012,31.5,18.8,24.6,18.5,70.3,E,11.6,36,1017,0.0,0.0
02.07.2012,28.8,19.1,22.6,18.2,78.4,SW,10.2,39.6,1019.2,10.0,0.0
01.07.2012,34.6,20.1,26.8,17.8,60,SSE,10.2,39.6,1013.8,3.0,0.0
30.06.2012,30.7,15.2,23.3,13.2,55.4,SE,9.8,0,1015,0.0,0.0
29.06.2012,25.8,14.9,20,10.1,54.2,ESE,8.1,0,1015.4,0.0,0.0
28.06.2012,22.2,10.4,16.6,8.3,60.6,W,7.8,32.4,1013.4,0.0,0.0
27.06.2012,20.2,13.4,15.8,8.2,62,W,22.1,46.8,1014.8,0.0,0.0
26.06.2012,18.1,12,14.6,9.4,72.1,WSW,20,64.8,1010.5,0.4,0.0
25.06.2012,23.4,15.1,18.5,10.5,62.1,SW,13.5,46.8,1009.1,5.0,0.0
24.06.2012,25.8,10.9,19.5,10.1,58.8,S,4.7,0,1019.1,0.0,0.0
23.06.2012,23.6,13.7,18.9,11.7,67,W,12.8,46.8,1020.1,0.0,0.0
22.06.2012,20.5,16.3,17.9,15.5,86.6,W,13.3,39.6,1013.4,0.0,0.0
21.06.2012,24.6,14.9,19.4,16.8,84.6,N,11.3,61.2,1011.1,13.0,0.0
20.06.2012,22.1,14.7,18.5,12.9,70.8,ENE,15.8,0,1018.5,0.0,0.0
19.06.2012,27,19.4,22.9,16.7,70.1,WNW,13.3,50.4,1017.1,0.0,0.0
18.06.2012,28.6,15.7,21.7,14.2,63.7,ESE,9.6,0,1021.6,0.0,0.0
17.06.2012,25.8,19.7,22.8,15.3,63.4,W,11.6,39.6,1019.1,0.0,0.0
16.06.2012,28.2,8.4,18,10.3,64.1,SSE,8,28.8,1020.3,0.0,0.0
15.06.2012,18.3,10.6,14,8.1,67.1,WNW,17.3,32.4,1020.9,0.2,0.0
14.06.2012,18.5,14.2,16.4,11.9,76.2,W,7.2,0,1014.1,0.0,0.0
13.06.2012,20.7,15,17.3,14.1,84.7,NE,14.9,39.6,1002.3,18.0,0.0
12.06.2012,22.6,13.1,17.5,12.5,73.9,SE,7.5,0,1004.6,0.0,0.0
11.06.2012,18.8,13.3,15.9,13.6,86.8,NW,10.1,0,1004.1,10.0,0.0
10.06.2012,25,11.7,19,11.3,64.7,WSW,4.5,0,1011.4,5.0,0.0
09.06.2012,23.3,16.6,20,14.3,71.8,WSW,7.7,0,1011.2,0.0,0.0
08.06.2012,25.8,12.1,18.6,13.5,74.5,SE,7.7,32.4,1007.7,2.0,0.0
07.06.2012,20.3,11.3,15.7,8.4,63.6,W,3.6,0,1009.8,0.0,0.0
06.06.2012,18.4,9.3,13.8,5.5,59.7,NW,12.8,0,1013.1,0.0,0.0
05.06.2012,16.9,11.1,14,10.3,79.5,NW,5,0,1010.3,0.0,0.0
04.06.2012,15.5,11,12.8,10.3,85.8,NNW,6.9,0,1008,5.2,0.0
03.06.2012,17.7,5.9,11.6,3.1,57.9,WSW,8.7,46.8,1010.9,0.0,0.0
02.06.2012,13.6,8.9,10.5,2.6,59.4,W,21.5,64.8,1009.3,0.4,0.0
01.06.2012,15.8,10.7,12.6,10.8,90.1,WSW,12,61.2,1006.5,11.0,0.0
31.05.2012,18.1,9.8,13.7,4.3,54.4,WSW,10.2,39.6,1015.2,0.0,0.0
30.05.2012,16.9,7.9,12.4,3.4,54.7,NW,11.7,43.2,1013.9,0.2,0.0
29.05.2012,24.6,10.3,18,9,61,WSW,6.6,36,1008.4,1.0,0.0
28.05.2012,23.7,11.6,18.2,7.6,54.4,W,4.8,0,1012.5,0.0,0.0
27.05.2012,21.3,10.2,16.6,6.7,53.8,NNE,9.2,32.4,1019.5,0.0,0.0
26.05.2012,21.6,9.9,16.3,4,45,NNE,12.4,0,1021.9,0.0,0.0
25.05.2012,20.1,11,16,3.4,44.2,NE,18.7,46.8,1024.8,0.0,0.0
24.05.2012,23.4,14.5,18.9,9,55.3,NNE,23,50.4,1021.6,0.0,0.0
23.05.2012,28.1,14.9,22.8,11.6,50.5,NE,13.8,46.8,1015.3,0.0,0.0
22.05.2012,28.4,16.6,23.3,11.7,52,ESE,18.2,50.4,1010.5,0.0,0.0
21.05.2012,28.1,15.5,22.1,13.4,60.6,ESE,13.8,43.2,1011,0.0,0.0
20.05.2012,26.2,10.9,18.4,12.1,68.7,ESE,13.1,39.6,1016,0.0,0.0
19.05.2012,20.8,6.3,13.4,6,62.8,ESE,11.9,36,1020.3,0.0,0.0
18.05.2012,15.6,1.1,9.2,0.3,57.9,ESE,6.2,0,1020.5,0.0,0.0
17.05.2012,12.7,7.1,9.8,3.7,67.7,WNW,24.5,50.4,1014.1,0.4,0.0
16.05.2012,12.5,9.5,10.4,9.4,93.3,NW,11.4,0,1008.6,18.0,0.0
15.05.2012,14.3,9.3,11.2,4.8,66.5,E,12.3,28.8,1015.3,3.0,0.0
14.05.2012,16.1,5.6,10.8,3.9,66,ENE,9,0,1023.5,0.0,0.0
13.05.2012,11.5,4.9,8.4,4.4,76.6,W,11,36,1025.1,3.0,0.0
12.05.2012,25.2,10.6,15.4,10.1,73.6,WNW,12.3,50.4,1019.6,1.0,0.0
11.05.2012,29.5,14,22.2,12.1,56,SSW,7.7,32.4,1021.3,0.0,0.0
10.05.2012,26,9,17.2,10.1,68,SE,8.9,0,1022.8,0.0,0.0
09.05.2012,19,5.2,12.7,7,70.5,SE,7.4,36,1021.3,0.0,0.0
08.05.2012,17.1,2.5,9.6,3.2,69,ENE,4.5,0,1021.3,0.0,0.0
07.05.2012,10.1,5.9,7.6,4.7,82.5,NNW,10.8,0,1016.7,5.0,0.0
06.05.2012,19.9,10.1,15.3,10.5,75.6,WSW,13.1,54,1006.6,14.0,0.0
05.05.2012,23,12,17.6,9.7,65.7,SSW,4.5,0,1004.5,0.2,0.0
04.05.2012,22.7,11.8,18.1,12.1,69.9,W,9.3,0,1003.8,2.0,0.0
03.05.2012,26.5,13.8,19.8,7.6,47,ENE,9.5,0,1009.7,0.0,0.0
02.05.2012,24,12.2,18.7,9.5,56.3,NNE,10.8,0,1016.2,0.8,0.0
01.05.2012,30,12.8,21.8,9,49.3,N,4.8,0,1016,0.0,0.0
30.04.2012,30.3,12.1,22.1,6.3,42.5,SSW,5,0,1013.7,0.0,0.0
29.04.2012,30.4,11.2,22.1,7.5,45.3,SSE,8,0,1015.7,0.0,0.0
28.04.2012,29.3,10.4,20.5,8.1,50.7,SE,6.9,36,1020.6,0.0,0.0
27.04.2012,26,8.9,18,6.7,50.7,SSE,7.4,36,1017.3,0.0,0.0
26.04.2012,22.3,3.7,13.3,2.7,55.3,SSE,8.4,32.4,1013.6,0.0,0.0
25.04.2012,15.7,10.2,12.5,6.3,67.8,S,12,39.6,1004.9,0.4,0.0
24.04.2012,17.5,5.7,11.3,6.4,73.5,ESE,16.2,39.6,1006.1,4.2,0.0
